Symbol,Name,IndustryCode,Industry
PRCT,Procept Biorobotics Corp,56101020,"의료 장비, 물품 및 유통"
GLNG,Golar LNG Ltd,50103030,오일 및 가스 수송 서비스
NEOG,Neogen Corp,56101020,"의료 장비, 물품 및 유통"
VIRT,Virtu Financial Inc,55102010,투자 은행 및 중개 서비스
TRMD,Torm PLC,50103030,오일 및 가스 수송 서비스
SITM,SiTime Corp,57101010,반도체
WAY,Waystar Holding Corp,57201020,소프트웨어
CLSK,CleanSpark Inc,57301030,블록 체인 및 암호화폐
SHC,Sotera Health Co,56102010,의료 시설 및 서비스
ARWR,Arrowhead Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
AXNX,Axonics Inc,56101020,"의료 장비, 물품 및 유통"
MEOH,Methanex Corp,51101010,상품 화학
SRAD,Sportradar Group AG,57201020,소프트웨어
WEN,Wendy's Co,53301020,레스토랑 및 바
GGAL,Grupo Financiero Galicia SA ADR,55101010,은행
SGRY,Surgery Partners Inc,56102010,의료 시설 및 서비스
HCM,HUTCHMED (China) Ltd ADR,56201040,제약
SKYW,SkyWest Inc,52406010,항공사
ASTS,AST SpaceMobile Inc,57401020,무선 통신 서비스
ACLX,Arcellx Inc,56202010,생명 공학 및 의학 연구
FLNC,Fluence Energy Inc,52102030,전기 부품 및 장비
IDYA,IDEAYA Biosciences Inc,56202010,생명 공학 및 의학 연구
VCTR,Victory Capital Holdings Inc,55102020,투자 관리 및 펀드 운영
ALRM,Alarm.com Holdings Inc,57201020,소프트웨어
CORT,Corcept Therapeutics Inc,56201040,제약
TGTX,TG Therapeutics Inc,56202010,생명 공학 및 의학 연구
SHOO,Steven Madden Ltd,53202030,제화
DNLI,Denali Therapeutics Inc,56202010,생명 공학 및 의학 연구
WDFC,WD-40 Co,54201010,가정용 제품
XENE,Xenon Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
GT,Goodyear Tire & Rubber Co,53101030,타이어 및 고무 제품
FIVN,Five9 Inc,57201020,소프트웨어
LBTYA,Liberty Global Ltd Class A,57401010,통합 통신 서비스
UCBI,United Community Banks Inc,55101010,은행
JJSF,J & J Snack Foods Corp,54102020,식품 가공
AMED,Amedisys Inc,56102010,의료 시설 및 서비스
ARLP,Alliance Resource Partners Units,50101010,석탄
CCOI,Cogent Communications Holdings Inc,57401010,통합 통신 서비스
QFIN,Qifu Technology Inc ADR,55101030,소비자 대출
IESC,IES Holdings Inc,52201020,건설 및 엔지니어링
FULT,Fulton Financial Corp,55101010,은행
NARI,Inari Medical Inc,56101020,"의료 장비, 물품 및 유통"
PCH,Potlatchdeltic Corp,60102040,특수 REITs
KTOS,Kratos Defense and Security Solutions Inc,52101010,항공우주 및 방위
NWE,NorthWestern Energy Group Inc,59101010,전력 유틸리티
IRDM,Iridium Communications Inc,57401020,무선 통신 서비스
PENN,PENN Entertainment Inc,53301030,카지노 및 도박
TWST,Twist Bioscience Corp,56201040,제약
IOSP,Innospec Inc,51101030,특수 화학제
CALM,Cal-Maine Foods Inc,54102010,어업 및 농업
CVCO,Cavco Industries Inc,53203010,주택 건설
FOLD,Amicus Therapeutics Inc,56202010,생명 공학 및 의학 연구
ENVX,Enovix Corp,52102030,전기 부품 및 장비
SWTX,SpringWorks Therapeutics Inc,56202010,생명 공학 및 의학 연구
ICUI,ICU Medical Inc,56101020,"의료 장비, 물품 및 유통"
IDCC,InterDigital Inc,57102010,통신 및 네트워킹
FIBK,First Interstate Bancsystem Inc,55101010,은행
VC,Visteon Corp,53101020,"자동차, 트럭 및 오토바이 부품"
PLXS,Plexus Corp,57104010,전자 장비 및 부품
BANF,BancFirst Corp,55101010,은행
ZG,Zillow Group Inc Class A,60101020,부동산 서비스
TCBI,Texas Capital Bancshares Inc,55101010,은행
ALKT,Alkami Technology Inc,57201010,IT 서비스 및 컨설팅
IRTC,iRhythm Technologies Inc,56101010,첨단 의료 장비 및 기술
BL,Blackline Inc,57201020,소프트웨어
MLTX,MoonLake Immunotherapeutics,56202010,생명 공학 및 의학 연구
GDRX,GoodRx Holdings Inc,57201030,온라인 서비스
RYTM,Rhythm Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
ROAD,Construction Partners Inc,52201020,건설 및 엔지니어링
BHF,Brighthouse Financial Inc,55301010,복합보험 및 중개인
TNDM,Tandem Diabetes Care Inc,56101020,"의료 장비, 물품 및 유통"
WSFS,WSFS Financial Corp,55101010,은행
ADMA,ADMA Biologics Inc,56201040,제약
INTR,Inter & Co Inc,55101010,은행
ACAD,ACADIA Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
AGYS,Agilysys Inc,57201020,소프트웨어
PLTK,Playtika Holding Corp,57201030,온라인 서비스
KLIC,Kulicke and Soffa Industries Inc,57101020,반도체 장비 및 테스트
MLCO,Melco Resorts & Entertainment Ltd ADR,53301030,카지노 및 도박
AZTA,Azenta Inc,56202010,생명 공학 및 의학 연구
MGEE,MGE Energy Inc,59101010,전력 유틸리티
DORM,Dorman Products Inc,53101020,"자동차, 트럭 및 오토바이 부품"
FHB,First Hawaiian Inc,55101010,은행
ACVA,ACV Auctions Inc,57201030,온라인 서비스
CATY,Cathay General Bancorp,55101010,은행
NMIH,NMI Holdings Inc,55301020,손해보험
MOR,MorphoSys AG ADR,56202010,생명 공학 및 의학 연구
RIOT,Riot Platforms Inc,57301030,블록 체인 및 암호화폐
APGE,Apogee Therapeutics Inc,56202010,생명 공학 및 의학 연구
RUSHA,Rush Enterprises Inc Class A,53403010,"자동차 차량, 부품 및 서비스 소매"
MORF,Morphic Holding Inc,56202010,생명 공학 및 의학 연구
GERN,Geron Corp,56202010,생명 공학 및 의학 연구
LIVN,LivaNova PLC,56101020,"의료 장비, 물품 및 유통"
RKLB,Rocket Lab USA Inc,52101010,항공우주 및 방위
MQ,Marqeta Inc,57301010,핀테크
HUBG,Hub Group Inc,52405030,지상 화물 및 물류
CSQ,Calamos Strategic Total Return Closed Fund,55501030,폐쇄형 펀드
PGNY,Progyny Inc,56102020,의료 관리
SBLK,Star Bulk Carriers Corp,52405020,해양 화물 및 물류
STRA,Strategic Education Inc,63101010,기타 교육 서비스 제공
SIMO,Silicon Motion Technology Corp ADR,57101010,반도체
FTDR,Frontdoor Inc,54201030,개인 서비스
ARCB,ArcBest Corp,52405030,지상 화물 및 물류
MGRC,McGrath RentCorp,52203040,경영 지원 서비스
VECO,Veeco Instruments Inc,57101020,반도체 장비 및 테스트
GOGL,Golden Ocean Group Ltd,52405020,해양 화물 및 물류
CARG,CarGurus Inc,57201030,온라인 서비스
PRFT,Perficient Inc,57201010,IT 서비스 및 컨설팅
EBC,Eastern Bankshares Inc,55101010,은행
CLDX,Celldex Therapeutics Inc,56202010,생명 공학 및 의학 연구
ATAT,Atour Lifestyle Holdings Ltd ADR,53301010,"호텔, 모텔 및 크루즈 라인"
AGIO,Agios Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
PATK,Patrick Industries Inc,53203020,건설 자재 및 비품
INTA,Intapp Inc,57201020,소프트웨어
NWL,Newell Brands Inc,53204030,"가전제품, 도구 및 가정 용품"
LIF,Life360 Inc,57201020,소프트웨어
AY,Atlantica Sustainable Infrastructure PLC,59101010,전력 유틸리티
WBTN,Webtoon Entertainment Inc,57201030,온라인 서비스
AMBA,Ambarella Inc,57101010,반도체
PTCT,PTC Therapeutics Inc,56202010,생명 공학 및 의학 연구
AVDX,Avidxchange Holdings Inc,52203040,경영 지원 서비스
RELY,Remitly Global Inc,52203040,경영 지원 서비스
RPD,Rapid7 Inc,57201020,소프트웨어
SNEX,StoneX Group Inc,55102010,투자 은행 및 중개 서비스
TRIP,Tripadvisor Inc,53301040,여가 및 오락시설
WAFD,WaFd Inc,55101010,은행
CVBF,CVB Financial Corp,55101010,은행
KYMR,Kymera Therapeutics Inc,56202010,생명 공학 및 의학 연구
PSMT,PriceSmart Inc,53402020,할인점
GPCR,Structure Therapeutics Inc ADR,56202010,생명 공학 및 의학 연구
ICFI,ICF International Inc,52203040,경영 지원 서비스
NTLA,Intellia Therapeutics Inc,56202010,생명 공학 및 의학 연구
LLYVK,Liberty Media Corp Series C,53302020,방송
MYRG,MYR Group Inc,52201020,건설 및 엔지니어링
OSIS,OSI Systems Inc,57104010,전자 장비 및 부품
IOVA,Iovance Biotherapeutics Inc,56202010,생명 공학 및 의학 연구
CERT,Certara Inc,57201020,소프트웨어
APPN,Appian Corp,57201020,소프트웨어
UCTT,Ultra Clean Holdings Inc,57101020,반도체 장비 및 테스트
CLBT,Cellebrite DI Ltd,57201020,소프트웨어
ODD,Oddity Tech Ltd,54201020,개인 생활 필수 용품
DLO,Dlocal Ltd,52203040,경영 지원 서비스
MYGN,Myriad Genetics Inc,56101020,"의료 장비, 물품 및 유통"
LION,Lionsgate Studios Corp,53302030,엔터테인먼트 제작
UPST,Upstart Holdings Inc,55101030,소비자 대출
LGIH,LGI Homes Inc,53203010,주택 건설
PPBI,Pacific Premier Bancorp Inc,55101010,은행
IART,Integra Lifesciences Holdings Corp,56101020,"의료 장비, 물품 및 유통"
SFNC,Simmons First National Corp,55101010,은행
CGON,CG Oncology Inc,56202010,생명 공학 및 의학 연구
PRGS,Progress Software Corp,57201020,소프트웨어
VCEL,Vericel Corp,56201040,제약
LAUR,Laureate Education Inc,63101010,기타 교육 서비스 제공
JAMF,Jamf Holding Corp,57201020,소프트웨어
UFPT,UFP Technologies Inc,56101020,"의료 장비, 물품 및 유통"
CMPR,Cimpress PLC,52203020,상업 인쇄 서비스
FTRE,Fortrea Holdings Inc,56202010,생명 공학 및 의학 연구
PSEC,Prospect Capital Corp,55501030,폐쇄형 펀드
SMTC,Semtech Corp,57101010,반도체
GSHD,Goosehead Insurance Inc,55301010,복합보험 및 중개인
RNW,Renew Energy Global PLC,59101020,민자 발전 사업
STAA,STAAR Surgical Co,56101020,"의료 장비, 물품 및 유통"
FA,First Advantage Corp,52203040,경영 지원 서비스
ASTH,Astrana Health Inc,56102010,의료 시설 및 서비스
JANX,Janux Therapeutics Inc,56202010,생명 공학 및 의학 연구
WERN,Werner Enterprises Inc,52405030,지상 화물 및 물류
CRTO,Criteo SA ADR,53302010,광고 및 마케팅
PLUG,Plug Power Inc,50201010,재생 가능 에너지 장비 및 서비스
ARHS,Arhaus Inc,53403030,가정용 가구 소매
MRVI,Maravai LifeSciences Holdings Inc,56202010,생명 공학 및 의학 연구
LSXMA,Liberty Media Liberty SiriusXM Ord Shs Series A,53302020,방송
FFBC,First Financial Bancorp,55101010,은행
GDS,GDS Holdings Ltd ADR,57201010,IT 서비스 및 컨설팅
TBBK,Bancorp Inc,55101010,은행
ROCK,Gibraltar Industries Inc,53203020,건설 자재 및 비품
ZD,Ziff Davis Inc,57201030,온라인 서비스
TOWN,TowneBank,55101010,은행
INDB,Independent Bank Corp (Massachusetts),55101010,은행
AMRX,Amneal Pharmaceuticals Inc,56201040,제약
PYCR,Paycor HCM Inc,57201020,소프트웨어
BEAM,Beam Therapeutics Inc,56202010,생명 공학 및 의학 연구
ADUS,Addus Homecare Corp,56102010,의료 시설 및 서비스
SBCF,Seacoast Banking Corporation of Florida,55101010,은행
PRVA,Privia Health Group Inc,56102010,의료 시설 및 서비스
TTMI,TTM Technologies Inc,57101010,반도체
GRFS,Grifols SA ADR,56201040,제약
IQ,iQIYI Inc ADR,57201030,온라인 서비스
IREN,Iris Energy Ltd,57301030,블록 체인 및 암호화폐
RXRX,Recursion Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
USLM,United States Lime & Minerals Inc,51202010,건설 자재
QDEL,QuidelOrtho Corp,56101010,첨단 의료 장비 및 기술
FLYW,Flywire Corp,52203040,경영 지원 서비스
DRVN,Driven Brands Holdings Inc,54201030,개인 서비스
PDCO,Patterson Companies Inc,56101020,"의료 장비, 물품 및 유통"
PLMR,Palomar Holdings Inc,55301020,손해보험
PSNY,Polestar Automotive Holding Uk Plc ADR Class A,53101010,자동차 및 트럭 제조
PTVE,Pactiv Evergreen Inc,51302010,용기(종이 제외) 및 포장재
PTGX,Protagonist Therapeutics Inc,56202010,생명 공학 및 의학 연구
GO,Grocery Outlet Holding Corp,54301020,식품 소매 및 유통
BATRK,Liberty Media Liberty Braves Ord Shs Series C,53301040,여가 및 오락시설
EWTX,Edgewise Therapeutics Inc,56202010,생명 공학 및 의학 연구
TXG,10X Genomics Inc,56101020,"의료 장비, 물품 및 유통"
EVCM,EverCommerce Inc,57201020,소프트웨어
PLUS,ePlus inc,57201010,IT 서비스 및 컨설팅
SPNS,Sapiens International Corporation NV,57201020,소프트웨어
JBLU,JetBlue Airways Corp,52406010,항공사
FRME,First Merchants Corp,55101010,은행
TFIN,Triumph Financial Inc,55101010,은행
WB,Weibo Corp ADR,57201030,온라인 서비스
NEXT,NextDecade Corp,50103030,오일 및 가스 수송 서비스
HTLF,Heartland Financial USA Inc,55101010,은행
IBTX,Independent Bank Group Inc,55101010,은행
YY,JOYY Inc ADR,57201030,온라인 서비스
GTX,Garrett Motion Inc,53101020,"자동차, 트럭 및 오토바이 부품"
RCKT,Rocket Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
HWKN,Hawkins Inc,51101090,다각적 화학 산업
FOXF,Fox Factory Holding Corp,53101020,"자동차, 트럭 및 오토바이 부품"
LFST,Lifestance Health Group Inc,56102010,의료 시설 및 서비스
HPK,Highpeak Energy Inc,50102020,"오일, 가스 탐사 및 생산"
NSSC,NAPCO Security Technologies Inc,57102010,통신 및 네트워킹
VSAT,Viasat Inc,57102010,통신 및 네트워킹
MBIN,Merchants Bancorp,55101010,은행
SPT,Sprout Social Inc,57201020,소프트웨어
VERA,Vera Therapeutics Inc,56202010,생명 공학 및 의학 연구
SNDX,Syndax Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
MGNI,Magnite Inc,53302010,광고 및 마케팅
ENLT,Enlight Renewable Energy Ltd,59101020,민자 발전 사업
VRNT,Verint Systems Inc,57201010,IT 서비스 및 컨설팅
IMCR,Immunocore Holdings PLC ADR,56201040,제약
ARVN,Arvinas Inc,56202010,생명 공학 및 의학 연구
PINC,Premier Inc,56101020,"의료 장비, 물품 및 유통"
PAYO,Payoneer Global Inc,52203040,경영 지원 서비스
NBTB,NBT Bancorp Inc,55101010,은행
CPRX,Catalyst Pharmaceuticals Inc,56201040,제약
MLKN,MillerKnoll Inc,52203060,비즈니스 지원 용품
GCMG,GCM Grosvenor Inc,55102020,투자 관리 및 펀드 운영
NMRK,Newmark Group Inc,60101020,부동산 서비스
CAKE,Cheesecake Factory Inc,53301020,레스토랑 및 바
NVCR,Novocure Ltd,56101020,"의료 장비, 물품 및 유통"
PAX,Patria Investments Ltd,55102020,투자 관리 및 펀드 운영
LMAT,LeMaitre Vascular Inc,56101010,첨단 의료 장비 및 기술
TRMK,Trustmark Corp,55101010,은행
HRMY,Harmony Biosciences Holdings Inc,56201040,제약
AVPT,AvePoint Inc,57201010,IT 서비스 및 컨설팅
BTSG,Brightspring Health Services Inc,56102010,의료 시설 및 서비스
AMPH,Amphastar Pharmaceuticals Inc,56201040,제약
RXST,Rxsight Inc,56101020,"의료 장비, 물품 및 유통"
SOUN,SoundHound AI Inc,57201010,IT 서비스 및 컨설팅
EXPI,eXp World Holdings Inc,60101020,부동산 서비스
NEO,Neogenomics Inc,56102010,의료 시설 및 서비스
MXL,Maxlinear Inc,57101010,반도체
STGW,Stagwell Inc,53302010,광고 및 마케팅
MIRM,Mirum Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
MRCY,Mercury Systems Inc,52101010,항공우주 및 방위
DNUT,Krispy Kreme Inc,53301020,레스토랑 및 바
NVAX,Novavax Inc,56202010,생명 공학 및 의학 연구
HURN,Huron Consulting Group Inc,52203040,경영 지원 서비스
FUSN,Fusion Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
SONO,Sonos Inc,57106030,가정용 전자 제품
VITL,Vital Farms Inc,54301020,식품 소매 및 유통
BANR,Banner Corp,55101010,은행
VEON,VEON Ltd ADR,57401020,무선 통신 서비스
SEDG,Solaredge Technologies Inc,50201010,재생 가능 에너지 장비 및 서비스
CENTA,Central Garden & Pet Co Class A,54102020,식품 가공
ZLAB,Zai Lab Ltd ADR,56201040,제약
CORZ,Core Scientific Inc,57301030,블록 체인 및 암호화폐
EXTR,Extreme Networks Inc,57102010,통신 및 네트워킹
NAMS,NewAmsterdam Pharma Company NV,56202010,생명 공학 및 의학 연구
LGND,Ligand Pharmaceuticals Inc,56201040,제약
ARRY,Array Technologies Inc,50201010,재생 가능 에너지 장비 및 서비스
GLPG,Galapagos NV ADR,56202010,생명 공학 및 의학 연구
AKRO,Akero Therapeutics Inc,56202010,생명 공학 및 의학 연구
WULF,Terawulf Inc,57301030,블록 체인 및 암호화폐
HLMN,Hillman Solutions Corp,53403020,주택 개조 제품 및 서비스 소매
NMRA,Neumora Therapeutics Inc,56202010,생명 공학 및 의학 연구
WSBC,WesBanco Inc,55101010,은행
EVO,Evotec SE ADR,56202010,생명 공학 및 의학 연구
VCYT,Veracyte Inc,56202010,생명 공학 및 의학 연구
CENX,Century Aluminum Co,51201030,알루미늄
HEES,H&E Equipment Services Inc,52203040,경영 지원 서비스
UPBD,Upbound Group Inc,53403090,기타 전문 소매
KROS,Keros Therapeutics Inc,56202010,생명 공학 및 의학 연구
KURA,Kura Oncology Inc,56202010,생명 공학 및 의학 연구
POWL,Powell Industries Inc,52102030,전기 부품 및 장비
ALHC,Alignment Healthcare Inc,56102020,의료 관리
CNXN,PC Connection Inc,57107010,통합 하드웨어 및 소프트웨어
VIAV,Viavi Solutions Inc,57102010,통신 및 네트워킹
VRNA,Verona Pharma PLC ADR,56202010,생명 공학 및 의학 연구
PWP,Perella Weinberg Partners,55102010,투자 은행 및 중개 서비스
PLAB,Photronics Inc,57101020,반도체 장비 및 테스트
MGPI,MGP Ingredients Inc,54101020,증류주 및 포도주
OSW,Onespaworld Holdings Ltd,53301040,여가 및 오락시설
COHU,Cohu Inc,57101020,반도체 장비 및 테스트
ROIC,Retail Opportunity Investments Corp,60102020,상업용 REITs
ANDE,Andersons Inc,54102010,어업 및 농업
CHEF,Chefs' Warehouse Inc,54301020,식품 소매 및 유통
NAVI,Navient Corp,55101030,소비자 대출
FWONA,Liberty Media Formula One Ord Shs Series A,53302020,방송
CLBK,Columbia Financial Inc,55101010,은행
CHCO,City Holding Co,55101010,은행
VSEC,VSE Corp,52101010,항공우주 및 방위
THRM,Gentherm Inc,53101020,"자동차, 트럭 및 오토바이 부품"
EFSC,Enterprise Financial Services Corp,55101010,은행
BLBD,Blue Bird Corp,52102020,중장비 및 차량
AVDL,Avadel Pharmaceuticals PLC,56201040,제약
VICR,Vicor Corp,52102030,전기 부품 및 장비
COCO,Vita Coco Company Inc,54101030,무알콜 음료
RUM,Rumble Inc,57201030,온라인 서비스
SLNO,Soleno Therapeutics Inc,56202010,생명 공학 및 의학 연구
SDGR,Schrodinger Inc,57201020,소프트웨어
LKFN,Lakeland Financial Corp,55101010,은행
IAS,Integral Ad Science Holding Corp,53302010,광고 및 마케팅
PLAY,Dave & Buster's Entertainment Inc,53301020,레스토랑 및 바
ATEC,Alphatec Holdings Inc,56101020,"의료 장비, 물품 및 유통"
SUPN,Supernus Pharmaceuticals Inc,56201040,제약
HOLI,Hollysys Automation Technologies Ltd,52102030,전기 부품 및 장비
AFYA,Afya Ltd,63103010,전문 및 비즈니스 교육
NVEE,NV5 Global Inc,52201020,건설 및 엔지니어링
OPEN,Opendoor Technologies Inc,60101020,부동산 서비스
NWBI,Northwest Bancshares Inc,55101010,은행
TLRY,Tilray Brands Inc,56201040,제약
MNKD,MannKind Corp,56202010,생명 공학 및 의학 연구
BLMN,Bloomin' Brands Inc,53301020,레스토랑 및 바
NRIX,Nurix Therapeutics Inc,56202010,생명 공학 및 의학 연구
LILAK,Liberty Latin America Ltd Class C,57401020,무선 통신 서비스
SGH,SMART Global Holdings Inc.,57101010,반도체
SYBT,Stock Yards Bancorp Inc,55101010,은행
